,Дата и время,Станция,Широта,Долгота,Температура,Скорость ветра,Направление ветра,Давление,Влажность,Осадки,CO,NO,NO2,PM2.5
8725,2020-05-01 04:20:00,Академика Анохина,55.658163,37.471434,5.0,0.7,0.0,747.5,75.0,0.0,0.0,0.0,0.009,
8726,2020-05-01 04:40:00,Академика Анохина,55.658163,37.471434,4.9,0.9,11.0,747.5,77.0,0.0,0.0,0.0,0.008,
8727,2020-05-01 05:00:00,Академика Анохина,55.658163,37.471434,4.7,2.1,7.0,747.4,78.0,0.0,0.0,0.0,0.009,
8728,2020-05-01 05:20:00,Академика Анохина,55.658163,37.471434,4.4,1.7,2.0,747.4,80.0,0.0,0.0,0.0,0.008,
8729,2020-05-01 05:40:00,Академика Анохина,55.658163,37.471434,4.3,1.2,0.0,747.5,82.0,0.0,0.0,0.0,0.009,
8730,2020-05-01 06:00:00,Академика Анохина,55.658163,37.471434,4.3,1.4,21.0,747.6,82.0,0.0,0.0,0.001,0.011,
8731,2020-05-01 06:20:00,Академика Анохина,55.658163,37.471434,4.5,0.1,0.0,747.6,82.0,0.0,0.0,0.002,0.018,
8732,2020-05-01 06:40:00,Академика Анохина,55.658163,37.471434,4.7,0.7,4.0,747.8,81.0,0.0,0.0,0.003,0.018,
8733,2020-05-01 07:00:00,Академика Анохина,55.658163,37.471434,4.9,0.8,24.0,747.9,80.0,0.0,0.4,0.002,0.016,
8734,2020-05-01 07:20:00,Академика Анохина,55.658163,37.471434,4.8,1.8,0.0,748.0,77.0,0.0,0.4,0.002,0.014,
8735,2020-05-01 07:40:00,Академика Анохина,55.658163,37.471434,5.1,0.9,0.0,748.0,76.0,0.0,0.4,0.002,0.012,
8736,2020-05-01 08:00:00,Академика Анохина,55.658163,37.471434,5.3,1.2,0.0,748.0,75.0,0.0,0.4,0.002,0.01,
8737,2020-05-01 08:20:00,Академика Анохина,55.658163,37.471434,5.7,0.3,0.0,748.1,73.0,0.0,0.4,0.002,0.009,
8738,2020-05-01 08:40:00,Академика Анохина,55.658163,37.471434,6.0,0.7,0.0,748.1,71.0,0.0,0.4,0.002,0.009,
8739,2020-05-01 09:00:00,Академика Анохина,55.658163,37.471434,6.4,1.7,44.0,748.1,67.0,0.0,0.4,0.002,0.009,
8740,2020-05-01 09:20:00,Академика Анохина,55.658163,37.471434,6.7,1.5,22.0,748.0,64.0,0.0,0.4,0.001,0.008,
8741,2020-05-01 09:40:00,Академика Анохина,55.658163,37.471434,7.5,1.4,0.0,748.0,59.0,0.0,0.4,0.001,0.008,
8742,2020-05-01 10:00:00,Академика Анохина,55.658163,37.471434,7.9,2.2,6.0,748.0,54.0,0.0,0.4,0.001,0.007,
8743,2020-05-01 10:20:00,Академика Анохина,55.658163,37.471434,7.8,2.6,60.0,748.0,52.0,0.0,0.4,0.001,0.007,
8744,2020-05-01 10:40:00,Академика Анохина,55.658163,37.471434,7.7,1.6,61.0,748.0,52.0,0.0,0.4,0.001,0.006,
8745,2020-05-01 11:00:00,Академика Анохина,55.658163,37.471434,8.5,1.0,0.0,748.0,47.0,0.0,0.4,0.002,0.006,
8746,2020-05-01 11:20:00,Академика Анохина,55.658163,37.471434,8.8,1.4,7.0,748.0,45.0,0.0,0.4,0.002,0.007,
8747,2020-05-01 11:40:00,Академика Анохина,55.658163,37.471434,8.6,2.3,0.0,748.0,44.0,0.0,0.4,0.001,0.007,
8748,2020-05-01 12:00:00,Академика Анохина,55.658163,37.471434,9.4,1.6,0.0,747.9,43.0,0.0,0.4,0.001,0.007,
8749,2020-05-01 12:20:00,Академика Анохина,55.658163,37.471434,10.0,0.8,26.0,747.8,41.0,0.0,0.4,0.001,0.007,
8750,2020-05-01 12:40:00,Академика Анохина,55.658163,37.471434,10.0,1.4,33.0,747.8,39.0,0.0,0.4,0.002,0.007,
8751,2020-05-01 13:00:00,Академика Анохина,55.658163,37.471434,10.1,1.7,0.0,747.8,38.0,0.0,0.4,0.002,0.006,
8752,2020-05-01 13:20:00,Академика Анохина,55.658163,37.471434,10.5,1.2,14.0,747.8,38.0,0.0,0.4,0.001,0.006,
8753,2020-05-01 13:40:00,Академика Анохина,55.658163,37.471434,10.4,2.2,1.0,747.8,37.0,0.0,0.4,0.001,0.006,
8754,2020-05-01 14:00:00,Академика Анохина,55.658163,37.471434,10.9,1.4,358.0,747.8,36.0,0.0,0.4,0.001,0.007,
8755,2020-05-01 14:20:00,Академика Анохина,55.658163,37.471434,11.2,1.2,53.0,747.7,36.0,0.0,0.5,0.002,0.008,
8756,2020-05-01 14:40:00,Академика Анохина,55.658163,37.471434,11.5,0.7,19.0,747.5,35.0,0.0,0.5,0.002,0.008,
8757,2020-05-01 15:00:00,Академика Анохина,55.658163,37.471434,11.6,1.0,0.0,747.5,34.0,0.0,0.5,0.002,0.007,
8758,2020-05-01 15:20:00,Академика Анохина,55.658163,37.471434,12.0,1.3,0.0,747.4,34.0,0.0,0.5,0.001,0.007,
8759,2020-05-01 15:40:00,Академика Анохина,55.658163,37.471434,12.1,0.9,0.0,747.3,33.0,0.0,0.4,0.001,0.008,
8760,2020-05-01 16:00:00,Академика Анохина,55.658163,37.471434,12.2,0.9,9.0,747.4,33.0,0.0,0.5,0.001,0.007,
8761,2020-05-01 16:20:00,Академика Анохина,55.658163,37.471434,12.1,0.9,51.0,747.3,33.0,0.0,0.5,0.002,0.008,
8762,2020-05-01 16:40:00,Академика Анохина,55.658163,37.471434,12.1,1.5,19.0,747.2,32.0,0.0,0.4,0.001,0.007,
8763,2020-05-01 17:00:00,Академика Анохина,55.658163,37.471434,11.8,1.7,0.0,747.2,32.0,0.0,0.4,0.001,0.006,
8764,2020-05-01 17:20:00,Академика Анохина,55.658163,37.471434,12.0,1.3,25.0,747.2,32.0,0.0,0.4,0.003,0.01,
8765,2020-05-01 17:40:00,Академика Анохина,55.658163,37.471434,12.1,0.9,0.0,747.1,32.0,0.0,0.5,0.003,0.009,
8766,2020-05-01 18:00:00,Академика Анохина,55.658163,37.471434,12.1,1.4,4.0,747.1,32.0,0.0,0.5,0.002,0.008,
8767,2020-05-01 18:20:00,Академика Анохина,55.658163,37.471434,12.0,0.5,3.0,747.1,32.0,0.0,0.5,0.001,0.008,
8768,2020-05-01 18:40:00,Академика Анохина,55.658163,37.471434,12.0,0.8,0.0,747.1,32.0,0.0,0.5,0.001,0.008,
8769,2020-05-01 19:00:00,Академика Анохина,55.658163,37.471434,11.9,0.7,38.0,747.2,33.0,0.0,0.3,0.001,0.008,
8770,2020-05-01 19:20:00,Академика Анохина,55.658163,37.471434,11.8,1.6,39.0,747.2,34.0,0.0,0.2,0.001,0.008,
8771,2020-05-01 19:40:00,Академика Анохина,55.658163,37.471434,11.5,1.6,20.0,747.4,35.0,0.0,0.2,0.001,0.008,
8772,2020-05-01 20:00:00,Академика Анохина,55.658163,37.471434,11.3,2.2,3.0,747.5,36.0,0.0,0.2,0.0,0.007,
8773,2020-05-01 20:20:00,Академика Анохина,55.658163,37.471434,11.0,1.5,6.0,747.6,36.0,0.0,0.2,0.0,0.007,
8774,2020-05-01 20:40:00,Академика Анохина,55.658163,37.471434,10.8,1.6,10.0,747.7,37.0,0.0,0.2,0.001,0.008,
8775,2020-05-01 21:00:00,Академика Анохина,55.658163,37.471434,10.6,2.0,29.0,747.8,37.0,0.0,0.2,0.0,0.008,
8776,2020-05-01 21:20:00,Академика Анохина,55.658163,37.471434,10.4,1.7,6.0,747.9,38.0,0.0,0.2,0.0,0.008,
8777,2020-05-01 21:40:00,Академика Анохина,55.658163,37.471434,10.2,1.5,13.0,747.9,38.0,0.0,0.2,0.001,0.009,
8778,2020-05-01 22:00:00,Академика Анохина,55.658163,37.471434,9.9,2.2,10.0,747.9,38.0,0.0,0.2,0.0,0.01,
8779,2020-05-01 22:20:00,Академика Анохина,55.658163,37.471434,9.7,2.4,8.0,748.0,39.0,0.0,0.2,0.0,0.011,
8780,2020-05-01 22:40:00,Академика Анохина,55.658163,37.471434,9.5,2.6,12.0,748.0,40.0,0.0,0.2,0.0,0.012,
8781,2020-05-01 23:00:00,Академика Анохина,55.658163,37.471434,9.2,2.8,9.0,748.0,41.0,0.0,0.2,0.001,0.013,
8782,2020-05-01 23:20:00,Академика Анохина,55.658163,37.471434,9.1,3.0,10.0,748.0,41.0,0.0,0.2,0.001,0.014,
8783,2020-05-01 23:40:00,Академика Анохина,55.658163,37.471434,8.9,2.7,14.0,748.0,41.0,0.0,0.2,0.0,0.017,
8784,2020-05-02 00:00:00,Академика Анохина,55.658163,37.471434,8.7,2.7,14.0,748.1,42.0,0.0,0.2,0.0,0.021,
8785,2020-05-02 00:20:00,Академика Анохина,55.658163,37.471434,8.4,1.8,3.0,748.2,44.0,0.0,0.2,0.001,0.032,
8786,2020-05-02 00:40:00,Академика Анохина,55.658163,37.471434,8.1,3.5,11.0,748.3,44.0,0.0,0.2,0.001,0.016,
8787,2020-05-02 01:00:00,Академика Анохина,55.658163,37.471434,7.8,2.5,2.0,748.4,45.0,0.0,0.2,0.001,0.012,
8788,2020-05-02 01:20:00,Академика Анохина,55.658163,37.471434,7.7,1.6,6.0,748.4,46.0,0.0,0.2,0.0,0.022,
8789,2020-05-02 01:40:00,Академика Анохина,55.658163,37.471434,7.5,1.0,0.0,748.5,48.0,0.0,0.2,0.001,0.037,
8790,2020-05-02 02:00:00,Академика Анохина,55.658163,37.471434,7.2,1.2,0.0,748.6,49.0,0.0,0.2,0.001,0.037,
8791,2020-05-02 02:20:00,Академика Анохина,55.658163,37.471434,6.8,1.4,6.0,748.6,51.0,0.0,0.2,0.0,0.025,
8792,2020-05-02 02:40:00,Академика Анохина,55.658163,37.471434,6.5,0.5,0.0,748.8,52.0,0.0,0.2,0.0,0.016,
8793,2020-05-02 03:00:00,Академика Анохина,55.658163,37.471434,6.3,0.0,0.0,748.9,54.0,0.0,0.2,0.0,0.014,
8794,2020-05-02 03:20:00,Академика Анохина,55.658163,37.471434,6.1,0.8,0.0,748.8,56.0,0.0,0.2,0.0,0.015,
8795,2020-05-02 03:40:00,Академика Анохина,55.658163,37.471434,6.0,0.7,5.0,748.9,58.0,0.0,0.2,0.0,0.015,
8796,2020-05-02 04:00:00,Академика Анохина,55.658163,37.471434,5.9,1.3,14.0,748.9,59.0,0.0,0.2,0.0,0.016,
8797,2020-05-02 04:20:00,Академика Анохина,55.658163,37.471434,5.8,1.6,9.0,748.9,61.0,0.0,0.2,0.0,0.015,
8798,2020-05-02 04:40:00,Академика Анохина,55.658163,37.471434,5.7,1.4,0.0,749.0,62.0,0.0,0.2,0.0,0.016,
8799,2020-05-02 05:00:00,Академика Анохина,55.658163,37.471434,5.6,0.6,0.0,749.1,62.0,0.0,0.2,0.0,0.018,
8800,2020-05-02 05:20:00,Академика Анохина,55.658163,37.471434,5.5,0.6,0.0,749.1,62.0,0.0,0.3,0.001,0.022,
8801,2020-05-02 05:40:00,Академика Анохина,55.658163,37.471434,5.3,1.1,7.0,749.2,64.0,0.0,0.2,0.001,0.023,
8802,2020-05-02 06:00:00,Академика Анохина,55.658163,37.471434,5.2,0.2,0.0,749.3,64.0,0.0,0.2,0.002,0.022,
8803,2020-05-02 06:20:00,Академика Анохина,55.658163,37.471434,5.4,1.1,6.0,749.4,65.0,0.0,0.2,0.002,0.022,
8804,2020-05-02 06:40:00,Академика Анохина,55.658163,37.471434,5.8,0.8,0.0,749.4,64.0,0.0,0.2,0.003,0.023,
8805,2020-05-02 07:00:00,Академика Анохина,55.658163,37.471434,6.3,1.4,20.0,749.4,62.0,0.0,0.2,0.004,0.022,
8806,2020-05-02 07:20:00,Академика Анохина,55.658163,37.471434,6.5,2.2,4.0,749.5,60.0,0.0,0.2,0.006,0.023,
8807,2020-05-02 07:40:00,Академика Анохина,55.658163,37.471434,6.7,0.8,17.0,749.5,58.0,0.0,0.2,0.006,0.023,
8808,2020-05-02 08:00:00,Академика Анохина,55.658163,37.471434,7.0,0.1,0.0,749.4,56.0,0.0,0.2,0.004,0.017,
8809,2020-05-02 08:20:00,Академика Анохина,55.658163,37.471434,7.3,1.9,357.0,749.4,55.0,0.0,0.1,0.003,0.011,
8810,2020-05-02 08:40:00,Академика Анохина,55.658163,37.471434,7.7,1.0,0.0,749.3,55.0,0.0,0.1,0.002,0.009,
8811,2020-05-02 09:00:00,Академика Анохина,55.658163,37.471434,8.1,1.8,1.0,749.3,53.0,0.0,0.1,0.002,0.008,
8812,2020-05-02 09:20:00,Академика Анохина,55.658163,37.471434,8.5,2.2,10.0,749.2,50.0,0.0,0.1,0.001,0.006,
8813,2020-05-02 09:40:00,Академика Анохина,55.658163,37.471434,9.3,2.2,13.0,749.0,48.0,0.0,0.1,0.001,0.006,
8814,2020-05-02 10:00:00,Академика Анохина,55.658163,37.471434,9.3,3.3,8.0,749.0,47.0,0.0,0.1,0.001,0.005,
8815,2020-05-02 10:20:00,Академика Анохина,55.658163,37.471434,9.6,3.0,5.0,748.9,46.0,0.0,0.1,0.001,0.005,
8816,2020-05-02 10:40:00,Академика Анохина,55.658163,37.471434,10.3,2.2,0.0,748.8,43.0,0.0,0.1,0.001,0.005,
8817,2020-05-02 11:00:00,Академика Анохина,55.658163,37.471434,10.8,1.9,0.0,748.8,41.0,0.0,0.1,0.001,0.005,
8818,2020-05-02 11:20:00,Академика Анохина,55.658163,37.471434,11.0,2.8,21.0,748.7,41.0,0.0,0.1,0.002,0.006,
8819,2020-05-02 11:40:00,Академика Анохина,55.658163,37.471434,11.1,3.8,352.0,748.6,41.0,0.0,0.1,0.001,0.005,
8820,2020-05-02 12:00:00,Академика Анохина,55.658163,37.471434,11.8,2.7,0.0,748.5,38.0,0.0,0.1,0.001,0.005,
8821,2020-05-02 12:20:00,Академика Анохина,55.658163,37.471434,12.5,1.4,13.0,748.5,37.0,0.0,0.1,0.001,0.005,
8822,2020-05-02 12:40:00,Академика Анохина,55.658163,37.471434,13.0,1.0,27.0,748.4,36.0,0.0,0.1,0.001,0.005,
8823,2020-05-02 13:00:00,Академика Анохина,55.658163,37.471434,13.2,3.1,0.0,748.4,34.0,0.0,0.1,0.001,0.005,
8824,2020-05-02 13:20:00,Академика Анохина,55.658163,37.471434,13.7,0.8,0.0,748.3,34.0,0.0,0.1,0.001,0.005,
8825,2020-05-02 13:40:00,Академика Анохина,55.658163,37.471434,14.5,1.2,257.0,748.2,33.0,0.0,0.2,0.001,0.006,
8826,2020-05-02 14:00:00,Академика Анохина,55.658163,37.471434,14.4,0.7,0.0,748.0,33.0,0.0,0.2,0.001,0.006,
8827,2020-05-02 14:20:00,Академика Анохина,55.658163,37.471434,14.3,1.4,4.0,748.0,33.0,0.0,0.2,0.0,0.007,
8828,2020-05-02 14:40:00,Академика Анохина,55.658163,37.471434,14.3,1.5,283.0,747.9,33.0,0.0,0.1,0.001,0.006,
8829,2020-05-02 15:00:00,Академика Анохина,55.658163,37.471434,14.6,1.4,1.0,747.8,34.0,0.0,0.2,0.001,0.006,
8830,2020-05-02 15:20:00,Академика Анохина,55.658163,37.471434,14.9,0.6,222.0,747.7,35.0,0.0,0.2,0.001,0.007,
8831,2020-05-02 15:40:00,Академика Анохина,55.658163,37.471434,15.2,0.5,0.0,747.6,35.0,0.0,0.1,0.001,0.006,
8832,2020-05-02 16:00:00,Академика Анохина,55.658163,37.471434,15.2,0.4,0.0,747.5,35.0,0.0,0.1,0.001,0.007,
8833,2020-05-02 16:20:00,Академика Анохина,55.658163,37.471434,15.2,0.7,0.0,747.5,37.0,0.0,0.1,0.001,0.008,
8834,2020-05-02 16:40:00,Академика Анохина,55.658163,37.471434,15.0,0.5,0.0,747.5,38.0,0.0,0.2,0.0,0.007,
8835,2020-05-02 17:00:00,Академика Анохина,55.658163,37.471434,14.9,0.9,331.0,747.4,40.0,0.0,0.2,0.001,0.006,
8836,2020-05-02 17:20:00,Академика Анохина,55.658163,37.471434,14.9,0.6,0.0,747.3,41.0,0.0,0.3,0.001,0.007,
8837,2020-05-02 17:40:00,Академика Анохина,55.658163,37.471434,15.0,0.8,0.0,747.2,42.0,0.0,0.2,0.001,0.007,
8838,2020-05-02 18:00:00,Академика Анохина,55.658163,37.471434,15.2,0.5,0.0,747.0,42.0,0.0,0.2,0.001,0.009,
8839,2020-05-02 18:20:00,Академика Анохина,55.658163,37.471434,15.3,0.6,0.0,747.0,43.0,0.0,0.2,0.001,0.008,
8840,2020-05-02 18:40:00,Академика Анохина,55.658163,37.471434,15.1,0.8,0.0,746.9,45.0,0.0,0.2,0.001,0.008,
8841,2020-05-02 19:00:00,Академика Анохина,55.658163,37.471434,15.1,0.4,266.0,746.8,45.0,0.0,0.1,0.0,0.008,
8842,2020-05-02 19:20:00,Академика Анохина,55.658163,37.471434,15.1,0.1,0.0,746.8,47.0,0.0,0.1,0.0,0.009,
8843,2020-05-02 19:40:00,Академика Анохина,55.658163,37.471434,15.0,0.4,15.0,746.9,48.0,0.0,0.1,0.0,0.008,
8844,2020-05-02 20:00:00,Академика Анохина,55.658163,37.471434,14.9,0.8,0.0,746.9,49.0,0.0,0.1,0.0,0.007,
8845,2020-05-02 20:20:00,Академика Анохина,55.658163,37.471434,14.8,0.4,0.0,746.8,51.0,0.0,0.1,0.0,0.007,
8846,2020-05-02 20:40:00,Академика Анохина,55.658163,37.471434,14.8,0.2,0.0,746.8,51.0,0.0,0.1,0.0,0.009,
8847,2020-05-02 21:00:00,Академика Анохина,55.658163,37.471434,14.7,0.4,0.0,746.9,51.0,0.0,0.1,0.001,0.011,
8848,2020-05-02 21:20:00,Академика Анохина,55.658163,37.471434,14.7,0.5,244.0,746.9,51.0,0.0,0.1,0.0,0.011,
8849,2020-05-02 21:40:00,Академика Анохина,55.658163,37.471434,14.7,0.4,0.0,746.8,53.0,0.0,0.1,0.001,0.008,
8850,2020-05-02 22:00:00,Академика Анохина,55.658163,37.471434,14.6,0.2,324.0,746.8,55.0,0.0,0.1,0.0,0.008,
8851,2020-05-02 22:20:00,Академика Анохина,55.658163,37.471434,14.5,0.3,0.0,746.8,56.0,0.0,0.1,0.0,0.008,
8852,2020-05-02 22:40:00,Академика Анохина,55.658163,37.471434,14.4,0.4,0.0,746.8,57.0,0.0,0.1,0.0,0.008,
8853,2020-05-02 23:00:00,Академика Анохина,55.658163,37.471434,14.3,0.3,0.0,746.7,59.0,0.0,0.1,0.0,0.008,
8854,2020-05-02 23:20:00,Академика Анохина,55.658163,37.471434,14.2,0.5,0.0,746.7,60.0,0.0,0.1,0.0,0.008,
8855,2020-05-02 23:40:00,Академика Анохина,55.658163,37.471434,14.1,0.4,14.0,746.7,61.0,0.0,0.1,0.0,0.007,
8856,2020-05-03 00:00:00,Академика Анохина,55.658163,37.471434,14.0,0.7,163.0,746.7,62.0,0.0,0.1,0.0,0.008,
8857,2020-05-03 00:20:00,Академика Анохина,55.658163,37.471434,13.9,0.2,0.0,746.6,62.0,0.0,0.1,0.0,0.007,
8858,2020-05-03 00:40:00,Академика Анохина,55.658163,37.471434,13.9,0.5,0.0,746.6,63.0,0.0,0.1,0.0,0.007,
8859,2020-05-03 01:00:00,Академика Анохина,55.658163,37.471434,13.7,0.2,0.0,746.5,63.0,0.0,0.1,0.0,0.007,
8860,2020-05-03 01:20:00,Академика Анохина,55.658163,37.471434,13.7,0.4,238.0,746.5,64.0,0.0,0.1,0.0,0.007,
8861,2020-05-03 01:40:00,Академика Анохина,55.658163,37.471434,13.4,0.3,0.0,746.3,67.0,0.0,0.1,0.0,0.007,
8862,2020-05-03 02:00:00,Академика Анохина,55.658163,37.471434,13.2,0.7,0.0,746.3,68.0,0.0,0.1,0.0,0.006,
8863,2020-05-03 02:20:00,Академика Анохина,55.658163,37.471434,13.3,0.4,0.0,746.4,68.0,0.0,0.1,0.0,0.006,
8864,2020-05-03 02:40:00,Академика Анохина,55.658163,37.471434,13.2,0.3,0.0,746.4,68.0,0.0,0.1,0.0,0.006,
8865,2020-05-03 03:00:00,Академика Анохина,55.658163,37.471434,13.1,0.5,0.0,746.3,68.0,0.0,0.1,0.0,0.006,
8866,2020-05-03 03:20:00,Академика Анохина,55.658163,37.471434,13.0,1.3,0.0,746.2,69.0,0.0,0.1,0.0,0.006,
8867,2020-05-03 03:40:00,Академика Анохина,55.658163,37.471434,13.0,1.2,359.0,746.1,69.0,0.0,0.0,0.0,0.006,
8868,2020-05-03 04:00:00,Академика Анохина,55.658163,37.471434,12.8,0.5,0.0,746.1,69.0,0.0,0.1,0.0,0.008,
8869,2020-05-03 04:20:00,Академика Анохина,55.658163,37.471434,12.5,1.0,0.0,746.1,69.0,0.0,0.1,0.0,0.009,
8870,2020-05-03 04:40:00,Академика Анохина,55.658163,37.471434,12.1,1.0,0.0,746.1,70.0,0.0,0.1,0.0,0.01,
8871,2020-05-03 05:00:00,Академика Анохина,55.658163,37.471434,12.1,0.5,0.0,746.1,70.0,0.0,0.0,0.0,0.01,
8872,2020-05-03 05:20:00,Академика Анохина,55.658163,37.471434,11.9,0.3,0.0,746.0,71.0,0.0,0.1,0.0,0.009,
8873,2020-05-03 05:40:00,Академика Анохина,55.658163,37.471434,12.0,0.6,0.0,746.1,71.0,0.0,0.0,0.0,0.009,
8874,2020-05-03 06:00:00,Академика Анохина,55.658163,37.471434,12.2,0.4,0.0,746.1,70.0,0.0,0.0,0.0,0.008,
8875,2020-05-03 06:20:00,Академика Анохина,55.658163,37.471434,12.4,0.2,0.0,746.1,70.0,0.0,0.0,0.0,0.009,
8876,2020-05-03 06:40:00,Академика Анохина,55.658163,37.471434,12.7,0.3,0.0,746.2,70.0,0.0,0.0,0.0,0.008,
8877,2020-05-03 07:00:00,Академика Анохина,55.658163,37.471434,12.8,0.1,0.0,746.2,69.0,0.0,0.1,0.0,0.008,
8878,2020-05-03 07:20:00,Академика Анохина,55.658163,37.471434,12.9,0.0,0.0,746.2,69.0,0.0,0.1,0.001,0.009,
8879,2020-05-03 07:40:00,Академика Анохина,55.658163,37.471434,12.9,0.3,0.0,746.2,69.0,0.0,0.1,0.001,0.009,
8880,2020-05-03 08:00:00,Академика Анохина,55.658163,37.471434,13.0,0.3,0.0,746.2,69.0,0.0,0.1,0.001,0.011,
8881,2020-05-03 08:20:00,Академика Анохина,55.658163,37.471434,13.2,0.2,0.0,746.2,69.0,0.0,0.1,0.001,0.014,
8882,2020-05-03 08:40:00,Академика Анохина,55.658163,37.471434,13.5,1.2,0.0,746.2,68.0,0.0,0.2,0.002,0.015,
8883,2020-05-03 09:00:00,Академика Анохина,55.658163,37.471434,14.2,0.0,0.0,746.3,67.0,0.0,0.1,0.002,0.015,
8884,2020-05-03 09:20:00,Академика Анохина,55.658163,37.471434,15.3,0.0,0.0,746.3,64.0,0.0,0.1,0.003,0.016,
8885,2020-05-03 09:40:00,Академика Анохина,55.658163,37.471434,16.0,0.4,0.0,746.3,61.0,0.0,0.1,0.003,0.016,
8886,2020-05-03 10:00:00,Академика Анохина,55.658163,37.471434,17.1,0.4,9.0,746.3,59.0,0.0,0.2,0.003,0.014,
8887,2020-05-03 10:20:00,Академика Анохина,55.658163,37.471434,17.9,1.2,1.0,746.3,57.0,0.0,0.2,0.003,0.013,
8888,2020-05-03 10:40:00,Академика Анохина,55.658163,37.471434,18.5,1.0,235.0,746.2,54.0,0.0,0.1,0.002,0.013,
8889,2020-05-03 11:00:00,Академика Анохина,55.658163,37.471434,19.6,0.4,215.0,746.1,52.0,0.0,0.1,0.002,0.011,
8890,2020-05-03 11:20:00,Академика Анохина,55.658163,37.471434,20.2,0.2,0.0,746.0,50.0,0.0,0.1,0.001,0.009,
8891,2020-05-03 11:40:00,Академика Анохина,55.658163,37.471434,20.5,1.0,255.0,746.0,49.0,0.0,0.1,0.001,0.008,
8892,2020-05-03 12:00:00,Академика Анохина,55.658163,37.471434,21.0,0.9,0.0,745.8,47.0,0.0,0.1,0.001,0.008,
8893,2020-05-03 12:20:00,Академика Анохина,55.658163,37.471434,21.4,1.0,0.0,745.8,45.0,0.0,0.1,0.001,0.008,
8894,2020-05-03 12:40:00,Академика Анохина,55.658163,37.471434,21.8,1.4,237.0,745.7,44.0,0.0,0.1,0.001,0.007,
8895,2020-05-03 13:00:00,Академика Анохина,55.658163,37.471434,22.0,0.9,0.0,745.6,44.0,0.0,0.0,0.001,0.006,
8896,2020-05-03 13:20:00,Академика Анохина,55.658163,37.471434,22.3,0.8,242.0,745.6,43.0,0.0,0.0,0.0,0.006,
8897,2020-05-03 13:40:00,Академика Анохина,55.658163,37.471434,22.5,1.6,240.0,745.5,42.0,0.0,0.0,0.0,0.006,
8898,2020-05-03 14:00:00,Академика Анохина,55.658163,37.471434,22.6,1.4,196.0,745.4,43.0,0.0,0.0,0.0,0.006,
8899,2020-05-03 14:20:00,Академика Анохина,55.658163,37.471434,22.9,1.6,350.0,745.2,42.0,0.0,0.0,0.001,0.006,
8900,2020-05-03 14:40:00,Академика Анохина,55.658163,37.471434,23.1,2.3,244.0,744.9,40.0,0.0,0.0,0.001,0.006,
8901,2020-05-03 15:00:00,Академика Анохина,55.658163,37.471434,23.8,1.6,232.0,744.6,37.0,0.0,0.0,0.0,0.006,
8902,2020-05-03 15:20:00,Академика Анохина,55.658163,37.471434,23.9,2.5,281.0,744.6,36.0,0.0,0.0,0.0,0.006,
8903,2020-05-03 15:40:00,Академика Анохина,55.658163,37.471434,24.4,1.6,245.0,744.4,33.0,0.0,0.0,0.0,0.006,
8904,2020-05-03 16:00:00,Академика Анохина,55.658163,37.471434,24.3,4.1,235.0,744.5,31.0,0.0,0.0,0.0,0.005,
8905,2020-05-03 16:20:00,Академика Анохина,55.658163,37.471434,24.2,2.6,230.0,744.4,31.0,0.0,0.0,0.0,0.005,
8906,2020-05-03 16:40:00,Академика Анохина,55.658163,37.471434,24.1,2.2,233.0,744.5,33.0,0.0,0.0,0.0,0.005,
8907,2020-05-03 17:00:00,Академика Анохина,55.658163,37.471434,19.8,1.2,0.0,745.0,53.0,1.3,0.0,0.0,0.006,
8908,2020-05-03 17:20:00,Академика Анохина,55.658163,37.471434,19.2,0.7,0.0,745.2,52.0,0.0,0.0,0.0,0.007,
8909,2020-05-03 17:40:00,Академика Анохина,55.658163,37.471434,19.4,1.5,0.0,745.8,52.0,0.0,0.1,0.0,0.008,
8910,2020-05-03 18:00:00,Академика Анохина,55.658163,37.471434,18.7,0.2,0.0,745.9,52.0,0.0,0.1,0.0,0.008,
8911,2020-05-03 18:20:00,Академика Анохина,55.658163,37.471434,18.2,0.0,0.0,745.9,54.0,0.0,0.1,0.0,0.009,
8912,2020-05-03 18:40:00,Академика Анохина,55.658163,37.471434,17.9,0.0,0.0,745.7,56.0,0.0,0.1,0.0,0.01,
8913,2020-05-03 19:00:00,Академика Анохина,55.658163,37.471434,17.9,0.0,0.0,745.7,56.0,0.0,0.1,0.001,0.012,
8914,2020-05-03 19:20:00,Академика Анохина,55.658163,37.471434,17.9,0.2,0.0,745.9,57.0,0.0,0.2,0.001,0.019,
8915,2020-05-03 19:40:00,Академика Анохина,55.658163,37.471434,17.7,0.7,0.0,745.8,58.0,0.0,0.2,0.001,0.02,
8916,2020-05-03 20:00:00,Академика Анохина,55.658163,37.471434,17.7,0.7,0.0,745.8,58.0,0.0,0.2,0.001,0.022,
8917,2020-05-03 20:20:00,Академика Анохина,55.658163,37.471434,17.8,0.3,0.0,745.8,57.0,0.0,0.2,0.001,0.025,
8918,2020-05-03 20:40:00,Академика Анохина,55.658163,37.471434,18.0,0.1,0.0,745.9,55.0,0.0,0.2,0.001,0.027,
8919,2020-05-03 21:00:00,Академика Анохина,55.658163,37.471434,18.3,0.1,0.0,746.1,53.0,0.0,0.2,0.001,0.028,
8920,2020-05-03 21:20:00,Академика Анохина,55.658163,37.471434,18.5,0.1,0.0,746.2,50.0,0.0,0.2,0.001,0.025,
