ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,CO,NO,NO2,PM10,PM2.5
2021-01-01 00:00:00,0.005531350447680048,92.57199675671657,757.7369962569513,81.88616520187381,1.5427805480222143,-3.834917469498139,0.3600596974173919,0.01956816370882857,0.043705544688049325,0.023365931041581883,0.013338341554715428
2021-01-01 00:20:00,0.005559762220097445,92.57790430567208,757.7947748500267,81.82153295778932,1.5437133847542668,-3.8358164628710885,0.3540065029296941,0.01948095382919964,0.043011069451250786,0.023154329583859032,0.01324894729363388
2021-01-01 00:40:00,0.005588326416881376,92.5837834474565,757.8530543376903,81.75763898343624,1.544645886671219,-3.8367186164641938,0.34809811498380766,0.019393409484388138,0.042230946172998184,0.022913558135705718,0.01315557674836158
2021-01-01 01:00:00,0.0056170423908988906,92.58963402636104,757.9118154009237,81.69448250856243,1.5455780419665754,-3.8376239462499946,0.34243748211073766,0.019310430139656304,0.04138641782034254,0.022662375297189258,0.01306740226828864
2021-01-01 01:20:00,0.005645909490140702,92.59545588777749,757.9710382608577,81.63206274674594,1.5465098388721807,-3.838532467719105,0.33704593673744637,0.019233853684415228,0.040498557102103046,0.02241737566050144,0.012992661360589344
2021-01-01 01:40:00,0.005674927057876538,92.60124887825626,758.0307026941923,81.5703788954432,1.5474412656613492,-3.8394441958730248,0.3318722591473229,0.0191622515241696,0.03958759768132882,0.022191335733109947,0.0129375858217196
2021-01-01 02:00:00,0.005704094432503347,92.60701284545517,758.0907880487239,81.50943013619269,1.5483723106465153,-3.8403591452365804,0.3268123323770468,0.019091346911321985,0.03867262063123413,0.02199215879728072,0.012905616600793405
2021-01-01 02:20:00,0.0057334109477532175,92.61274763818551,758.1512732598017,81.449215634485,1.5493029621822112,-3.8412773298432255,0.32173668311862474,0.019015011837203784,0.03777156612814641,0.02182253833854487,0.012897003001307151
2021-01-01 02:40:00,0.005762875932536651,92.61845310638641,758.2121368666017,81.38973454004096,1.5502332086631272,-3.8421987632470636,0.31652216141945494,0.018926713687576462,0.03690148802153608,0.02168036478808947,0.01290883445394788
2021-01-01 03:00:00,0.005792488711102873,92.62412910115201,758.2733570293851,81.33098598671144,1.5511630385266142,-3.8431234585160317,0.3110834360271294,0.01882121408434622,0.0360789299746633,0.021559802713681665,0.012935496933418422
2021-01-01 03:20:00,0.005822248603007911,92.62977547471912,758.3349115467395,81.27296909265425,1.5520924402520344,-3.844051428230361,0.3053999476509947,0.018696278128347146,0.03532028183440218,0.02145287759593458,0.012969491217294984
2021-01-01 03:40:00,0.005852154923102339,92.63539208047902,758.3967778733313,81.21568296038454,1.553021402360818,-3.844982684483706,0.2995344774077109,0.018554138859373293,0.034641976644260955,0.0213513440655117,0.013002503483587129
2021-01-01 04:00:00,0.005882206981632885,92.6409787729768,758.4589331381769,81.15912667679082,1.553949913418442,-3.845917238885299,0.29364049350091587,0.018402481602527915,0.03406041233859826,0.02124856952559318,0.013026586077807928
2021-01-01 04:20:00,0.00591240408421396,92.64653540792193,758.5213541628569,81.10329931334539,1.5548779620336335,-3.8468551025553372,0.2879568159332309,0.018254764263131433,0.033591524722096186,0.021141163369165265,0.013035291758636611
2021-01-01 04:40:00,0.005942745531869466,92.65206184218904,758.5840174805254,81.04819992598372,1.555805536859089,-3.8477962861276085,0.2827897206574965,0.018129766856410753,0.03324999436037985,0.02103011319414992,0.01302461020105814
2021-01-01 05:00:00,0.005973230621001607,92.6575579338107,758.6468993548116,80.99382755531403,1.5567326265912846,-3.8487407997470537,0.2784841987462794,0.018050357577901723,0.03304813210612537,0.020921251843617854,0.012993580357123695
2021-01-01 05:20:00,0.006003858643535432,92.66302354200761,758.7099757992951,80.94018122669723,1.5576592199729706,-3.8496886530727243,0.27538749708335686,0.018041562213987235,0.032994547755879254,0.020824965143225297,0.01294449339059807
2021-01-01 05:40:00,0.006034628886820664,92.66845852715726,758.7732225970049,80.88725995028665,1.5585853057910115,-3.850639855270722,0.27380912010355507,0.01812811644788877,0.033092755500024364,0.02075514927566996,0.012882653217383721
2021-01-01 06:00:00,0.006065540633721738,92.67386275083163,758.8366153204611,80.83506272099682,1.5595108728785527,-3.8515944150237518,0.27398203396599274,0.018331754979294228,0.033339901210973216,0.020727526494470464,0.01281571868167522
2021-01-01 06:20:00,0.006096593162600502,92.67923607577366,758.9001293515876,80.78358851878838,1.5604359101146312,-3.8525523405203526,0.2760298110109443,0.018668537715902253,0.033725805155633705,0.02075751582367337,0.012752705950714508
2021-01-01 06:40:00,0.006127785747404793,92.68457836591743,758.9637399020829,80.73283630864627,1.5613604064250142,-3.8535136394638254,0.2799438762618321,0.019146525185425613,0.034232497094475386,0.020857920317825004,0.012702774942603329
2021-01-01 07:00:00,0.006159117657633087,92.6898894863927,759.0274220339788,80.68280504054721,1.5622843507828,-3.854478319065149,0.28557393153058597,0.0197640903675426,0.03483437977211231,0.021036725903872355,0.01267395375455343
2021-01-01 07:20:00,0.006190588158360908,92.69516930350669,759.0911506801451,80.63349364973799,1.5632077322076907,-3.8554463860451094,0.2926331602796582,0.020509094359831313,0.03549909542508093,0.02129530409993887,0.012671966194289163
2021-01-01 07:40:00,0.006222196510305703,92.70041768477611,759.1549006651866,80.58490105664598,1.5641305397682357,-3.856417846637025,0.3007181294087681,0.021359064883032835,0.0361890947511896,0.021627271705983695,0.012699318021517187
2021-01-01 08:00:00,0.0062539419698359865,92.70563449891927,759.2186467262962,80.53702616708367,1.5650527625805704,-3.8573927065798905,0.3093416009422728,0.022282409320799633,0.036863827338699966,0.022018189045274004,0.012754768301419948
2021-01-01 08:20:00,0.0062858237889734225,92.71081961584358,759.2823635343236,80.48986787219026,1.5659743898099805,-3.85837097112815,0.31797494933103715,0.023240579941777695,0.037482396354511414,0.022446182669071484,0.012833266718121314
2021-01-01 08:40:00,0.006317841215426258,92.7159729066755,759.3460257148262,80.44342504862796,1.566895410670045,-3.859352645039629,0.32609572961450767,0.024191001273208425,0.0380064576123518,0.022883469812185288,0.012926381202373797
2021-01-01 09:00:00,0.0063499934926594444,92.72109424374754,759.4096078692558,80.39769655862365,1.5678158144253822,-3.8603377325864425,0.33323529713951383,0.025090480917362556,0.03840310199655511,0.023298653237419344,0.013023179602927565
2021-01-01 09:20:00,0.0063822798598545324,92.72618350060843,759.4730845961466,80.35268125000627,1.5687355903890678,-3.861326237545054,0.33902131971066596,0.025898765906386113,0.038647446230736286,0.023659559494838563,0.013111471765637974
2021-01-01 09:40:00,0.006414699551947805,92.73124055200825,759.5364305122932,80.30837795637147,1.5696547279248154,-3.8623181632061367,0.34321055918359933,0.026581884284616067,0.03872467282584445,0.02393632275319954,0.013179271354147131
2021-01-01 10:00:00,0.006447251799719823,92.73626527393762,759.5996202740614,80.26478549704926,1.5705732164478652,-3.863313512368106,0.3457083710337613,0.027114928968879418,0.03863130488875208,0.024104379060096333,0.013216305946060335
2021-01-01 10:20:00,0.006479935829737802,92.74125754360013,759.6626285984458,80.22190267732121,1.5714910454238544,-3.8643122873335667,0.346572854346212,0.02748399657563059,0.03837557116890028,0.024147037111592703,0.013215393362595262
2021-01-01 10:40:00,0.0065127508644453515,92.74621723942138,759.7254302843339,80.17972828834537,1.5724082043704795,-3.8653144899236525,0.34600330856941713,0.02768708185250573,0.03797680411296957,0.02405733176486748,0.013173513426744572
2021-01-01 11:00:00,0.006545696122128804,92.75114424105637,759.7880002334708,80.13826110736409,1.5733246828565703,-3.8663201214587195,0.34431441611568264,0.02773383885448569,0.037463909460964444,0.0238389413828577,0.013092436363459097
2021-01-01 11:20:00,0.00657877081699035,92.75603842939684,759.8503134714961,80.09749989771598,1.5742404705043604,-3.867329182774373,0.3418991660303306,0.027644240726216643,0.03687303960756379,0.02350605130847842,0.012978818315488938
2021-01-01 11:40:00,0.006611974159178451,92.7608996865674,759.9123451688253,80.05744340898418,1.5751555569881024,-3.868341674213039,0.339184777238783,0.02744628727133886,0.036244684185741415,0.023082161772864544,0.01284373529617954
2021-01-01 12:00:00,0.006645305354774764,92.76572789592916,759.9740706613794,80.0180903769474,1.576069932035435,-3.869357595628337,0.33658662599549205,0.027173010191089097,0.03562045097910215,0.0225979559691643,0.012701692235446763
2021-01-01 12:20:00,0.006678763605844112,92.7705229420756,760.0354654711476,79.97943952383537,1.576983585427708,-3.8703769463824074,0.3344653456072718,0.026859098622491917,0.03503984157543504,0.022088449250903412,0.012569205895882039
2021-01-01 12:40:00,0.006712348110457959,92.77528471085381,760.0965053265944,79.9414895582666,1.5778965069995816,-3.871399725344604,0.3330918304660475,0.026537504273127656,0.034537325445178624,0.021589721147835306,0.01246311193846435
2021-01-01 13:00:00,0.006746058062740985,92.78001308935951,760.1571661829907,79.90423917541906,1.578808686640674,-3.872425930898702,0.33262389516849716,0.026236382076692114,0.03413998332084147,0.021135578693000687,0.01239878110902048
2021-01-01 13:20:00,0.006779892652859261,92.78470796592404,760.2174242422768,79.86768705707672,1.5797201142950055,-3.8734555609323555,0.33309693119565,0.025976679513790332,0.033865929366065896,0.02075450689179186,0.012388443133011268
2021-01-01 13:40:00,0.006813851067084207,92.78936923013762,760.2772559729339,79.83183187168142,1.580630779961827,-3.8744886128504428,0.3344292366275498,0.025770610707054914,0.033723638386089785,0.020467229109300614,0.012439807648998229
2021-01-01 14:00:00,0.006847932487771016,92.79399677284576,760.3366381294275,79.79667227448243,1.5815406736953088,-3.875525083557867,0.33644096683756114,0.025621149175187555,0.03371220845650977,0.020285130526298226,0.012555140271174865
2021-01-01 14:20:00,0.0068821360934670905,92.79859048614452,760.3955477715622,79.76220690761798,1.5824497856061863,-3.8765649694816524,0.3388840703933144,0.025522557588417073,0.03382249140203598,0.020209699661111268,0.012730902127732561
2021-01-01 14:40:00,0.006916461058845207,92.80315026338833,760.4539622832744,79.72843440013243,1.5833581058607504,-3.877608266552417,0.34147932070720005,0.025461857335854043,0.03403893434996161,0.02023302769509737,0.012957998652334752
2021-01-01 15:00:00,0.00695090655483328,92.80767599920321,760.5118593914464,79.69535336810361,1.5842656246828328,-3.87865497021191,0.34395577633142105,0.025421038366852382,0.03434190486740349,0.02033928633416522,0.013222615217694815
2021-01-01 15:20:00,0.006985471748524676,92.81216758946758,760.5692171840586,79.6629624147566,1.5851723323518234,-3.879705075416318,0.3460877895887828,0.0253797321307985,0.034710227575503294,0.020506995981832823,0.013507551277060798
2021-01-01 15:40:00,0.007020155803301419,92.81662493133783,760.6260141282246,79.63126013047676,1.5860782192050464,-3.880758576629625,0.34772505527656056,0.025318026026235646,0.03512364623688784,0.020711809647408336,0.013793908674472034
2021-01-01 16:00:00,0.007054957878829095,92.8210479232268,760.6822290877667,79.60024509296213,1.586983275638301,-3.8818154678294015,0.34881209903737614,0.025219091140570256,0.03556494322158435,0.020929484133711096,0.014062950179130982
2021-01-01 16:20:00,0.007089877131079798,92.82543646482341,760.7378413404111,79.56991586725805,1.5878874921038797,-3.8828757425077347,0.3493949357842588,0.02507132630714272,0.03602149546734661,0.021138694656791277,0.014297925686708669
2021-01-01 16:40:00,0.007124912712359795,92.82979045709342,760.7928305945829,79.54027100590599,1.5887908591138893,-3.8839393936626534,0.34961421927463393,0.02486978629676636,0.036486116758876294,0.02132337361767709,0.014485668034326894
2021-01-01 17:00:00,0.007160063771348264,92.83410980226824,760.8471770057523,79.51130904897188,1.5896933672382485,-3.8850064138172824,0.34968586148989744,0.024616752102539365,0.03695712194726782,0.021474315533487845,0.0146177874137052
2021-01-01 17:20:00,0.007195329453142626,92.8383944038768,760.9008611924455,79.48302852413013,1.5905950071065882,-3.8860767949925075,0.3498716250510818,0.02432140572218508,0.037437639642824684,0.02158988062884502,0.014691339746207578
2021-01-01 17:40:00,0.00723070889919911,92.84264416669944,760.9538642516259,79.45542794681897,1.5914957694071838,-3.8871505287366723,0.35044340076262903,0.0239986780328688,0.03793428549285365,0.021675738364843884,0.014708904633678986
2021-01-01 18:00:00,0.007266201247532697,92.84685899682773,761.0061677738332,79.42850582023208,1.592395644889295,-3.888227606103003,0.3516456320157884,0.02366743372825309,0.03845537878744579,0.021743706275044985,0.014678075577313862
2021-01-01 18:20:00,0.007301805632544768,92.85103880161348,761.057753857577,79.40226063551005,1.5932946243615285,-3.889308017665684,0.3536605508043428,0.02334823078364892,0.03900893304113509,0.021809845373992963,0.014610431235957283
2021-01-01 18:40:00,0.007337521185190196,92.85518348970692,761.1086051234715,79.37669087174962,1.5941926986927601,-3.890391753510417,0.35658052565821985,0.023060935245630222,0.03960067142103388,0.02189205870138871,0.014520113924488253
2021-01-01 19:00:00,0.007373347032980371,92.85929297105193,761.1587047277537,79.35179499604907,1.595089858813501,-3.8914788032422036,0.36039093758976476,0.022822480795877807,0.04023230870330088,0.022007494396253862,0.014422183735139194
2021-01-01 19:20:00,0.007409282299960303,92.86336715686149,761.2080363751749,79.32757146382404,1.595986095714782,-3.8925691559785216,0.36496570655978655,0.022645036209583417,0.040900304627540976,0.02217007291972313,0.014330938847878286
2021-01-01 19:40:00,0.007445326106811867,92.86740595966585,761.2565843315818,79.30401871856714,1.5968814004498668,-3.8936628003534297,0.3700760473665912,0.022534786454128673,0.041595234012483204,0.022388437930840617,0.01425839240851641
2021-01-01 20:00:00,0.007481477570812592,92.87140929327046,761.3043334357241,79.28113519217848,1.5977757641328831,-3.8947597245266614,0.37541142879822936,0.022491452378969407,0.04230184425180117,0.02266457472158235,0.014213074088211255
2021-01-01 20:20:00,0.007517735805928639,92.87537707278376,761.3512691106772,79.2589193050097,1.598669177941052,-3.8958599161638814,0.38061023897477836,0.02250858005302151,0.04299978998622904,0.022993256121083924,0.014199282976711924
2021-01-01 20:40:00,0.007554099922807684,92.87930921461825,761.397377374502,79.23736946588015,1.5995616331135285,-3.8969633624593936,0.38529650066602145,0.022574535594586893,0.04366495740098636,0.023362373778197804,0.014216862941444988
