ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-09 18:40:00,0.010188276846827202,87.4980183300589,756.5065184167876,52.14179725415719,0.7020591649852542,-3.927719520945451,0.027865861117638058,0.04495795949303657,0.27868318741736975,0.016711637484946563
2021-01-09 19:00:00,0.010186229763186585,87.50160954647568,756.4769265065787,52.11673149143082,0.7016633309650914,-3.9237466192194415,0.02780828255689976,0.04543939229393405,0.2843663746408388,0.016777931760159466
2021-01-09 19:20:00,0.010184060471828219,87.50522168315904,756.4472181666118,52.092295312801355,0.7012736608533572,-3.9197599630484756,0.02783225308943895,0.04592718923477026,0.2905222153319969,0.016842597769958327
2021-01-09 19:40:00,0.010181769295450005,87.50885464269285,756.4174034907179,52.06849037551894,0.7008901788900392,-3.915759621090052,0.027929250435139608,0.046404219304318574,0.2967267705644704,0.016903684111651725
2021-01-09 20:00:00,0.010179356560921561,87.51250832671744,756.3874928362775,52.04531832296139,0.700512909140319,-3.911745662569424,0.028086262751600137,0.046851789464479425,0.3025318661229109,0.016959320202663556
2021-01-09 20:20:00,0.010176822599158605,87.51618263589336,756.3574968163111,52.02278078458629,0.7001418754925027,-3.90771815727902,0.028287024897216143,0.04725085288049087,0.30750875852538967,0.01700780444039303
2021-01-09 20:40:00,0.010174167745131222,87.51987746987112,756.3274262913629,52.00087937596077,0.6997771016589744,-3.9036771755877275,0.028513398314249292,0.04758324898081127,0.3112891542915317,0.017047675736190208
2021-01-09 21:00:00,0.010171392337781388,87.5235927273322,756.2972923609036,51.97961569849228,0.6994186111729448,-3.8996227884102312,0.02874672625182017,0.04783284357461008,0.31359889868494456,0.017077763261937384
2021-01-09 21:20:00,0.010168496720137327,87.52732830601508,756.2671063545292,51.95899133960853,0.6990664273897622,-3.895555067244241,0.02896901598380813,0.0479864556646419,0.31428058728352415,0.017097211794539127
2021-01-09 21:40:00,0.01016548123914632,87.53108410263725,756.2368798227762,51.93900787246006,0.6987205734843795,-3.8914740841330158,0.029163837990507965,0.048034489540286905,0.3133027353851315,0.01710548283032083
2021-01-09 22:00:00,0.010162346245817109,87.53486001298931,756.206624527576,51.91966685603387,0.698381072451555,-3.887379911690343,0.02931688289356274,0.04797123167628442,0.31075479450912913,0.017102334325104586
2021-01-09 22:20:00,0.010159092095046271,87.53865593188193,756.1763524325414,51.900969834978845,0.6980479471038314,-3.8832726230822043,0.029416172925957947,0.04779481635226124,0.30682902857841843,0.01708778417519708
2021-01-09 22:40:00,0.01015571914569768,87.54247175315932,756.1460756928138,51.88291833956842,0.6977212200716372,-3.879152292028107,0.02945197798951612,0.04750690580692645,0.30179184313226426,0.017062064116918636
