ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-01 00:00:00,0.00554972109685537,88.10889891475685,753.8297131341859,120.49930908863827,0.8115026100319848,-4.286200568919139,0.01265297843865702,0.04010611878157661,0.28774623717042325,0.013157751729292753
2021-01-01 00:20:00,0.00554471927343733,88.11181377168249,753.8848382328221,120.33919118646017,0.8101779780856451,-4.286627321370652,0.01254911313327451,0.039557680251094025,0.28295964074966934,0.013117954271902123
2021-01-01 00:40:00,0.005539768106049564,88.11471517386586,753.9404652748226,120.17912497832896,0.8088590184502983,-4.287062439057356,0.01244164979328154,0.038958218552389276,0.27848245371225555,0.013079234770860978
2021-01-01 01:00:00,0.005534867523175604,88.11760302794308,753.9965760929999,120.0191107272249,0.8075457202608204,-4.287505934946361,0.012320139003868224,0.038312496682352225,0.27428459263811844,0.013040980873757657
2021-01-01 01:20:00,0.005530017452133563,88.12047724179199,754.0531520599774,119.85914869165146,0.8062380725257862,-4.287957821430111,0.012175443231067755,0.03762840995058275,0.2703038483008516,0.013002329226630515
2021-01-01 01:40:00,0.005525217819137635,88.12333772459218,754.1101741026143,119.69923912510276,0.8049360641241794,-4.288418110317359,0.012001807890397,0.03691780116500658,0.2664671809297035,0.01296237524200068
2021-01-01 02:00:00,0.005520468549173877,88.12618438676857,754.1676227165553,119.53938227680798,0.8036396838113166,-4.288886812847134,0.01179856013763683,0.03619687153696411,0.2627135715362878,0.01292038937534913
2021-01-01 02:20:00,0.005515769566193752,88.12901714004057,754.2254779816885,119.37957839106173,0.8023489202150468,-4.289363939673907,0.01157119196213448,0.03548607691966501,0.2590151755378835,0.012876010927454386
2021-01-01 02:40:00,0.0055111207929462915,88.13183589739383,754.2837195774434,119.21982770784295,0.8010637618405707,-4.2898495008798765,0.011331657240612317,0.03480945577356321,0.2553937120367415,0.012829392896186918
2021-01-01 03:00:00,0.005506522151081168,88.13464057310266,754.3423267990523,119.06013046241632,0.7997841970682043,-4.290343505968064,0.0110978078522865,0.03419340141791386,0.25192960354488597,0.012781277215963982
2021-01-01 03:20:00,0.005501973561180479,88.13743108272563,754.4012785738136,118.90048688559764,0.7985102141566226,-4.29084596386146,0.01089200027623274,0.03366495910146947,0.24876228753549162,0.012732988167782656
2021-01-01 03:40:00,0.005497474942681796,88.14020734310886,754.4605534778625,118.74089720383452,0.7972418012436312,-4.2913568829043305,0.010739008368676618,0.033249790139041766,0.24608124268026296,0.012686341810145921
2021-01-01 04:00:00,0.005493026213942152,88.14296927238561,754.5201297534593,118.58136163889655,0.7959789463443007,-4.29187627086398,0.010663467501525735,0.032969993376279275,0.24410847177336065,0.01264347976402326
2021-01-01 04:20:00,0.0054886272922723914,88.14571678998814,754.5799853262384,118.42188040844053,0.7947216373573853,-4.292404134926732,0.010687138863988678,0.032842002509350605,0.24307431189104217,0.012606645313217401
2021-01-01 04:40:00,0.005484278093901307,88.14844981664706,754.6400978232418,118.26245372546903,0.7934698620598022,-4.29294048170155,0.010826312473666075,0.03287478244979913,0.2431893595184993,0.012577927379574576
